country_name,country_code,discipline,event,athlete_firstname,athlete_lastname,athlete_birthdate,athlete_age,athlete_sex,athlete_height_cm,athlete_weight_kg,athlete_medal
Congo,CGO,Athletics,Women's 100m,Natacha,NGOYE,1993-08-15,30,Female,168.0,0.0,none
India,IND,Weightlifting,Women's 49kg,Mirabai Chanu,SAIKHOM,1994-08-08,29,Female,0.0,0.0,none
Ethiopia,ETH,Athletics,"Men's 10,000m",Selemon,BAREGA,2000-01-20,24,Male,170.0,0.0,none
Ethiopia,ETH,Athletics,Men's 1500m,Samuel,TEFERA,1999-10-23,24,Male,175.0,0.0,none
Ethiopia,ETH,Athletics,Men's 5000m,Addisu,YIHUNE,2003-03-17,21,Male,170.0,0.0,none
Ethiopia,ETH,Athletics,Men's 5000m,Biniam,MEHARY,2006-12-20,17,Male,177.0,0.0,none
Ethiopia,ETH,Athletics,Women's 5000m,Ejgayehu,TAYE,2000-02-10,24,Female,165.0,0.0,none
Ethiopia,ETH,Athletics,Women's 5000m,Medina,EISA,2005-01-03,19,Female,162.0,0.0,none
Ethiopia,ETH,Athletics,"Women's 10,000m",Tsigie,GEBRESELAMA,2000-09-30,23,Female,167.0,0.0,none
Singapore,SGP,Table Tennis,Women's Singles,Jian,ZENG,1996-11-19,27,Female,0.0,0.0,none
Singapore,SGP,Table Tennis,Men's Singles,Izaac,QUEK,2006-05-26,18,Male,0.0,0.0,none
Puerto Rico,PUR,Athletics,Men's Hammer Throw,Jerome,VEGA,1995-04-07,29,Male,178.0,0.0,none
Puerto Rico,PUR,Athletics,Men's Decathlon,Ayden,OWENS-DELERME,2000-05-28,24,Male,184.0,0.0,none
Puerto Rico,PUR,Athletics,Women's 20km Race Walk,Rachelle,de ORBETA,2000-03-27,24,Female,154.0,0.0,none
Puerto Rico,PUR,Athletics,Women's 400m,Gabby,SCOTT,1997-01-13,27,Female,165.0,0.0,none
"Virgin Islands, US",ISV,Archery,Men's Individual,Nicholas,D'AMOUR,2001-09-04,22,Male,0.0,0.0,none
Puerto Rico,PUR,Athletics,Men's High Jump,Luis,CASTRO RIVERA,1991-01-29,33,Male,198.0,0.0,none
Argentina,ARG,Swimming,Women's 100m Breaststroke,Macarena,CEBALLOS,1995-01-12,29,Female,0.0,0.0,none
Argentina,ARG,Swimming,Women's 200m Breaststroke,Macarena,CEBALLOS,1995-01-12,29,Female,0.0,0.0,none
Puerto Rico,PUR,Athletics,Women's 100m Hurdles,Jasmine,CAMACHO-QUINN,1996-08-21,27,Female,160.0,0.0,bronze
Saint Lucia,LCA,Sailing,Men's Dinghy,Luc,CHEVRIER,1999-06-30,25,Male,0.0,0.0,none
Puerto Rico,PUR,Sailing,Men's Dinghy,Pedro Luis,FERNANDEZ GAMBOA,1997-06-12,27,Male,0.0,0.0,none
Puerto Rico,PUR,Wrestling,Men's Freestyle 65kg,Sebastian C,RIVERA,1998-08-27,25,Male,0.0,0.0,bronze
Puerto Rico,PUR,Boxing,Women's 57kg,Ashleyann,LOZADA MOTTA,1991-07-19,33,Female,165.0,0.0,none
Mexico,MEX,Swimming,Women's 100m Backstroke,Celia,PULIDO ORTIZ,2003-01-01,21,Female,0.0,0.0,none
Jamaica,JAM,Athletics,Men's 400m Hurdles,Jaheel,HYDE,1997-02-02,27,Male,180.0,0.0,none
Mexico,MEX,Swimming,Men's 100m Freestyle,Jorge,IGA,1997-01-12,27,Male,0.0,0.0,none
Mexico,MEX,Swimming,Men's 200m Freestyle,Jorge,IGA,1997-01-12,27,Male,0.0,0.0,none
Argentina,ARG,Swimming,Women's 400m Freestyle,Agostina,HEIN,2008-04-24,16,Female,0.0,0.0,none
Argentina,ARG,Swimming,Women's 800m Freestyle,Agostina,HEIN,2008-04-24,16,Female,0.0,0.0,none
Marshall Islands,MHL,Weightlifting,Women's 59kg,Mathlynn,SASSER,1996-12-25,27,Female,0.0,0.0,none
Marshall Islands,MHL,Swimming,Women's 50m Freestyle,Kayla,HEPLER,2002-03-22,22,Female,0.0,0.0,none
Marshall Islands,MHL,Swimming,Men's 50m Freestyle,Philli,KINONO,1997-12-10,26,Male,0.0,0.0,none
Mexico,MEX,Badminton,Men's Singles,Luis Ramon,GARRIDO,1996-05-10,28,Male,171.0,0.0,none
Mexico,MEX,Judo,Women -52 kg,Paulina,MARTINEZ,1999-04-10,25,Female,0.0,0.0,none
Mexico,MEX,Judo,Women -63 kg,Prisca,AWITI ALCARAZ,1996-02-20,28,Female,0.0,0.0,silver
IR Iran,IRI,Canoe Sprint,Men's Canoe Single 1000m,Mohammad Nabi,REZAEI,1999-04-10,25,Male,0.0,0.0,none
Iraq,IRQ,Football,Men,SAADOON,MUSTAFA,2001-05-25,23,Male,181.0,0.0,none
Saint Lucia,LCA,Athletics,Women's 100m,Julien,ALFRED,2001-06-10,23,Female,170.0,0.0,gold
Saint Lucia,LCA,Athletics,Women's 200m,Julien,ALFRED,2001-06-10,23,Female,170.0,0.0,silver
Saint Lucia,LCA,Athletics,Men's 400m,Michael,JOSEPH,2002-11-01,21,Male,182.0,0.0,none
Iraq,IRQ,Football,Men,AMYN,YOUSSEF,2003-08-21,20,Male,172.0,0.0,none
Ethiopia,ETH,Athletics,"Women's 10,000m",Gudaf,TSEGAY,1997-01-23,27,Female,163.0,0.0,none
Ethiopia,ETH,Athletics,Women's 1500m,Gudaf,TSEGAY,1997-01-23,27,Female,163.0,0.0,none
Ethiopia,ETH,Athletics,Women's 5000m,Gudaf,TSEGAY,1997-01-23,27,Female,163.0,0.0,none
Jordan,JOR,Taekwondo,Women -67kg,Julyana,ALSADEQ,1994-12-09,29,Female,0.0,0.0,none
Ethiopia,ETH,Athletics,"Women's 10,000m",Fotyen,TESFAY,1998-02-17,26,Female,161.0,0.0,none
IR Iran,IRI,Rowing,Women's Single Sculls,OJALLALTOPRAGHGHALE Fatemeh,,2002-07-27,21,Female,0.0,0.0,none
Jordan,JOR,Taekwondo,Men -80kg,Saleh,ELSHARABATY,1998-09-12,25,Male,0.0,0.0,none
Oman,OMA,Shooting,Trap Men,Said,AL KHATRI,1985-07-11,39,Male,0.0,0.0,none
Oman,OMA,Swimming,Men's 100m Freestyle,Issa Samir Hamed,AL ADAWI,1999-03-20,25,Male,0.0,0.0,none
Jordan,JOR,Taekwondo,Men -68kg,Zaid,KAREEM,2001-06-19,23,Male,0.0,0.0,silver
India,IND,Sailing,Men's Dinghy,Vishnu,SARAVANAN,1999-02-24,25,Male,0.0,0.0,none
India,IND,Sailing,Women's Dinghy,Nethra,KUMANAN,1997-08-21,26,Female,0.0,0.0,none
Argentina,ARG,Swimming,Men's 100m Backstroke,Ulises,SARAVIA,2005-10-27,18,Male,0.0,0.0,none
Argentina,ARG,Athletics,Women's Marathon,Florencia,BORELLI,1992-10-30,31,Female,155.0,0.0,none
Argentina,ARG,Athletics,Women's 3000m Steeplechase,Belen,CASETTA,1994-09-26,29,Female,163.0,0.0,none
Argentina,ARG,Athletics,Men's Hammer Throw,Joaquin,GOMEZ,1996-10-14,27,Male,172.0,0.0,none
Argentina,ARG,Athletics,Men's 400m,Elian,LARREGINA,2000-02-20,24,Male,188.0,0.0,none
Argentina,ARG,Athletics,Men's Shot Put,Nazareno,SASIA,2001-01-05,23,Male,194.0,0.0,none
Ghana,GHA,Athletics,Men's 4 x 100m Relay,Edwin Kwabla,GADAYI,2001-02-14,23,Male,168.0,0.0,none
Saint Lucia,LCA,Swimming,Men's 100m Freestyle,Jayhan Jamaud,ODLUM-SMITH,2002-01-11,22,Male,0.0,0.0,none
Libya,LBA,Weightlifting,Men's 102kg,Ahmed,ABUZRIBA,2000-04-16,24,Male,0.0,0.0,none
Libya,LBA,Rowing,Men's Single Sculls,Mohamed,BUKRAH,2003-07-06,21,Male,0.0,0.0,none
Algeria,ALG,Rowing,Men's Single Sculls,Sid Ali,BOUDINA,1990-05-07,34,Male,0.0,0.0,none
Argentina,ARG,Shooting,Skeet Men,Federico,GIL,1988-04-29,36,Male,0.0,0.0,none
Argentina,ARG,Shooting,10m Air Rifle Men,Marcelo Julian,GUTIERREZ,2000-08-31,23,Male,0.0,0.0,none
Argentina,ARG,Shooting,10m Air Rifle Mixed Team,Marcelo Julian,GUTIERREZ,2000-08-31,23,Male,0.0,0.0,none
Argentina,ARG,Shooting,10m Air Rifle Women,Fernanda,RUSSO,1999-10-02,24,Female,0.0,0.0,none
Argentina,ARG,Shooting,10m Air Rifle Mixed Team,Fernanda,RUSSO,1999-10-02,24,Female,0.0,0.0,none
Cayman Islands,CAY,Swimming,Men's 100m Freestyle,Jordan,CROOKS,2002-05-02,22,Male,0.0,0.0,none
Cayman Islands,CAY,Swimming,Men's 50m Freestyle,Jordan,CROOKS,2002-05-02,22,Male,0.0,0.0,none
Argentina,ARG,Sailing,Mixed Multihull,Eugenia,BOSCO,1997-06-12,27,Female,0.0,0.0,silver
Argentina,ARG,Sailing,Women's Windsurfing,Chiara,FERRETTI,2007-03-16,17,Female,0.0,0.0,none
Argentina,ARG,Sailing,Mixed Multihull,Mateo,MAJDALANI,1994-07-15,30,Male,0.0,0.0,silver
Argentina,ARG,Sailing,Men's Windsurfing,BIRKNER Francisco,CRUZ SAUBIDET,1998-10-05,25,Male,0.0,0.0,none
Argentina,ARG,Sailing,Women's Kite,Maria Catalina,TURIENZO,2006-05-29,18,Female,0.0,0.0,none
Guyana,GUY,Table Tennis,Women's Singles,Chelsea,EDGHILL,1997-07-06,27,Female,0.0,0.0,none
India,IND,Shooting,Trap Men,Prithviraj,TONDAIMAN,1987-06-06,37,Male,0.0,0.0,none
India,IND,Shooting,50m Rifle 3 Positions Men,Swapnil,KUSALE,1995-08-06,28,Male,0.0,0.0,bronze
India,IND,Table Tennis,Women's Singles,Manika,BATRA,1995-06-15,29,Female,0.0,0.0,none
India,IND,Table Tennis,Women's Team,Manika,BATRA,1995-06-15,29,Female,0.0,0.0,none
India,IND,Table Tennis,Men's Team,Manav Vikash,THAKKAR,2000-04-14,24,Male,0.0,0.0,none
AIN,AIN,Swimming,Women's 100m Breaststroke,Alina,ZMUSHKA,1997-01-05,27,Female,0.0,0.0,none
AIN,AIN,Swimming,Women's 200m Breaststroke,Alina,ZMUSHKA,1997-01-05,27,Female,0.0,0.0,none
India,IND,Table Tennis,Women's Singles,Sreeja,AKULA,1998-07-31,25,Female,0.0,0.0,none
India,IND,Table Tennis,Women's Team,Sreeja,AKULA,1998-07-31,25,Female,0.0,0.0,none
India,IND,Shooting,Skeet Women,Maheshwari,CHAUHAN,1996-07-04,28,Female,0.0,0.0,none
India,IND,Shooting,Skeet Mixed Team,Maheshwari,CHAUHAN,1996-07-04,28,Female,0.0,0.0,none
AIN,AIN,Swimming,Men's 100m Breaststroke,Ilya,SHYMANOVICH,1994-08-02,29,Male,0.0,0.0,none
India,IND,Table Tennis,Men's Singles,Sharath Kamal,ACHANTA,1982-07-12,42,Male,0.0,0.0,none
India,IND,Table Tennis,Men's Team,Sharath Kamal,ACHANTA,1982-07-12,42,Male,0.0,0.0,none
AIN,AIN,Swimming,Women's 100m Backstroke,Anastasiya,SHKURDAI,2003-01-03,21,Female,0.0,0.0,none
AIN,AIN,Swimming,Women's 200m Backstroke,Anastasiya,SHKURDAI,2003-01-03,21,Female,0.0,0.0,none
India,IND,Shooting,50m Rifle 3 Positions Women,Anjum,MOUDGIL,1994-01-05,30,Female,0.0,0.0,none
India,IND,Shooting,Trap Women,Shreyasi,SINGH,1991-08-29,32,Female,0.0,0.0,none
India,IND,Shooting,10m Air Pistol Women,Manu,BHAKER,2002-02-18,22,Female,0.0,0.0,bronze
India,IND,Shooting,25m Pistol Women,Manu,BHAKER,2002-02-18,22,Female,0.0,0.0,none
India,IND,Shooting,10m Air Pistol Mixed Team,Manu,BHAKER,2002-02-18,22,Female,0.0,0.0,bronze
AIN,AIN,Rowing,Men's Single Sculls,Yauheni,ZALATY,1999-09-09,24,Male,0.0,0.0,silver
India,IND,Shooting,10m Air Rifle Women,Elavenil,VALARIVAN,1999-08-02,24,Female,0.0,0.0,none
India,IND,Shooting,10m Air Rifle Mixed Team,Elavenil,VALARIVAN,1999-08-02,24,Female,0.0,0.0,none
India,IND,Table Tennis,Men's Singles,Harmeet,DESAI,1993-07-19,31,Male,0.0,0.0,none
India,IND,Table Tennis,Men's Team,Harmeet,DESAI,1993-07-19,31,Male,0.0,0.0,none
India,IND,Table Tennis,Women's Team,Archana Girish,KAMATH,2000-06-17,24,Female,0.0,0.0,none
StVincent&Grenadines,VIN,Swimming,Women's 50m Freestyle,Kennice Aphenie,GREENE,2007-07-06,17,Female,0.0,0.0,none
StVincent&Grenadines,VIN,Swimming,Men's 50m Freestyle,Alex,JOACHIM,2003-04-14,21,Male,0.0,0.0,none
Argentina,ARG,Hockey,Women,Agustina,ALBERTARRIO,1993-01-01,31,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Agostina,ALONSO,1995-10-01,28,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Maria,CAMPOY,1990-10-06,33,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Sofia,CAIRO,2002-10-08,21,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Lara,CASAS,2004-06-22,20,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,MORELLO Juana,CASTELLARO,2005-03-29,19,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Cristina,COSENTINO,1997-12-22,26,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Agustina,GORZELANY,1996-03-11,28,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Maria,GRANATTO,1995-04-21,29,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Julieta,JANKUNAS,1999-01-20,25,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,los LLANOS Valentina,RAPOSO RUIZ de,2003-01-28,21,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Rocio,SANCHEZ MOCCIA,1988-08-02,35,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Victoria,SAUZE VALDEZ,1991-07-21,33,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Sofia,TOCCALINO,1997-03-20,27,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Women,Eugenia,TRINCHINETTI,1997-07-17,27,Female,0.0,0.0,bronze
Argentina,ARG,Hockey,Men,Agustin,BUGALLO,1995-04-23,29,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Bautista,CAPURRO ZUBELDIA,2003-10-22,20,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Maico,CASELLA SCHUTH,1997-06-05,27,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Juan,CATAN,1995-10-05,28,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Tomas,DOMENE,1997-09-04,26,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Thomas,HABIF,1996-05-27,28,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Nicolas,KEENAN,1997-05-06,27,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Tadeo,MARCUCCI,2001-05-03,23,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Lucas,MARTINEZ,1993-11-17,30,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Tobias,MARTINS,1998-07-14,26,Male,0.0,0.0,none
IR Iran,IRI,Rowing,Lightweight Women's Double Sculls,Mahsa,JAVER,1994-05-12,30,Female,0.0,0.0,none
IR Iran,IRI,Rowing,Lightweight Women's Double Sculls,KAND Zeinab,NOROUZI TAZEH,2000-01-01,24,Female,0.0,0.0,none
IR Iran,IRI,Shooting,Trap Men,Mohammad,BEYRANVAND,2008-08-25,15,Male,0.0,0.0,none
IR Iran,IRI,Shooting,10m Air Pistol Women,Haniyeh,ROSTAMIYAN,1998-09-11,25,Female,0.0,0.0,none
IR Iran,IRI,Shooting,25m Pistol Women,Haniyeh,ROSTAMIYAN,1998-09-11,25,Female,0.0,0.0,none
IR Iran,IRI,Shooting,10m Air Rifle Women,Fatemeh,AMINI POZVEH,2000-10-05,23,Female,0.0,0.0,none
IR Iran,IRI,Shooting,10m Air Rifle Women,Shermineh,CHEHEL AMIRANI,1999-06-20,25,Female,0.0,0.0,none
Romania,ROU,Archery,Women's Individual,Madalina,AMAISTROAIE,2002-12-09,21,Female,0.0,0.0,none
Algeria,ALG,Canoe Slalom,Women's Kayak Single,Carole Diana,BOUZIDI,1985-06-25,39,Female,0.0,0.0,none
Algeria,ALG,Canoe Slalom,Women's Kayak Cross,Carole Diana,BOUZIDI,1985-06-25,39,Female,0.0,0.0,none
Bahrain,BRN,Judo,Men -81 kg,Askerbii,GERBEKOV,1996-06-01,28,Male,0.0,0.0,none
Côte d'Ivoire,CIV,Athletics,Men's 100m,Arthur,CISSE,1996-12-29,27,Male,168.0,0.0,none
Côte d'Ivoire,CIV,Athletics,Women's 100m,Maboundou,KONE,1997-05-16,27,Female,163.0,0.0,none
Côte d'Ivoire,CIV,Athletics,Women's 200m,Maboundou,KONE,1997-05-16,27,Female,163.0,0.0,none
Côte d'Ivoire,CIV,Athletics,Women's 4 x 100m Relay,Maboundou,KONE,1997-05-16,27,Female,163.0,0.0,none
Uzbekistan,UZB,Rowing,Lightweight Men's Double Sculls,Shakhzod,NURMATOV,1999-04-07,25,Male,0.0,0.0,none
Uzbekistan,UZB,Rowing,Women's Single Sculls,Anna,PRAKATEN,1992-09-06,31,Female,0.0,0.0,none
Uzbekistan,UZB,Rowing,Lightweight Men's Double Sculls,Sobirjon,SAFAROLIYEV,2002-05-02,22,Male,0.0,0.0,none
IR Iran,IRI,Artistic Gymnastics,Men,Mahdi,OLFATI,2001-03-06,23,Male,0.0,0.0,none
IR Iran,IRI,Artistic Gymnastics,Men's Vault,Mahdi,OLFATI,2001-03-06,23,Male,0.0,0.0,none
Singapore,SGP,Canoe Sprint,Women's Kayak Single 500m,Jiexian Stephenie,CHEN,1991-12-25,32,Female,0.0,0.0,none
Argentina,ARG,Hockey,Men,Agustin,MAZZILLI,1989-06-20,35,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Federico,MONJA,1993-09-12,30,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Matias,REY,1984-12-01,39,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Tomas,SANTIAGO,1992-06-15,32,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Santiago,TARAZONA,1996-05-31,28,Male,0.0,0.0,none
Argentina,ARG,Hockey,Men,Lucas,TOSCANI,1999-09-22,24,Male,0.0,0.0,none
Argentina,ARG,Canoe Sprint,Men's Kayak Single 1000m,Agustin,VERNICE,1995-07-03,29,Male,0.0,0.0,none
Jamaica,JAM,Athletics,Women's 100m Hurdles,Janeek,BROWN,1998-05-14,26,Female,165.0,0.0,none
Argentina,ARG,Cycling BMX Racing,Men,Gonzalo Nahuel,MOLINA,1995-05-05,29,Male,0.0,0.0,none
Argentina,ARG,Cycling BMX Racing,Men,Federico Emiliano,VILLEGAS,1994-07-13,30,Male,0.0,0.0,none
Jamaica,JAM,Athletics,Women's Shot Put,Lloydricia,CAMERON,1996-04-08,28,Female,170.0,0.0,none
Bermuda,BER,Athletics,Men's Triple Jump,Jah-Nhai,PERINCHIEF,1997-12-13,26,Male,182.0,0.0,none
Jamaica,JAM,Athletics,Women's 400m Hurdles,Rushell,CLAYTON,1992-10-18,31,Female,170.0,0.0,none
Bermuda,BER,Triathlon,Women's Individual,Flora,DUFFY,1987-09-30,36,Female,0.0,0.0,none
Romania,ROU,Athletics,Men's Discus Throw,Alin Alexandru,FIRFIRICA,1995-11-03,28,Male,197.0,0.0,none
Romania,ROU,Athletics,Women's Hammer Throw,Bianca Florentina,GHELBER,1990-06-01,34,Female,171.0,0.0,none
Romania,ROU,Athletics,Women's Triple Jump,Diana Ana Maria,ION,2000-11-27,23,Female,168.0,0.0,none
Romania,ROU,Athletics,Women's Marathon,Joan Chelimo,MELLY,1990-11-10,33,Female,171.0,0.0,none
Romania,ROU,Athletics,Women's Marathon,Delvine Relin,MERINGOR,1992-08-01,31,Female,162.0,0.0,none
Romania,ROU,Athletics,Women's 400m,Andrea,MIKLOS,1999-04-17,25,Female,167.0,0.0,none
Romania,ROU,Athletics,Men's Javelin Throw,Alexandru Mihaita,NOVAC,1997-03-24,27,Male,183.0,0.0,none
India,IND,Badminton,Men's Singles,H. S,PRANNOY,1992-07-17,32,Male,179.0,0.0,none
India,IND,Badminton,Men's Doubles,Satwiksairaj,RANKIREDDY,2000-08-13,23,Male,184.0,0.0,none
India,IND,Badminton,Men's Doubles,Chirag,SHETTY,1997-07-04,27,Male,186.0,0.0,none
Luxembourg,LUX,Athletics,Men's Shot Put,Bob,BERTEMES,1993-05-24,31,Male,187.0,0.0,none
India,IND,Badminton,Women's Singles,V. Sindhu,PUSARLA,1995-07-05,29,Female,179.0,0.0,none
India,IND,Equestrian,Dressage Individual,Anush,AGARWALLA,1999-11-23,24,Male,0.0,0.0,none
India,IND,Badminton,Women's Doubles,Tanisha,CRASTO,2003-05-05,21,Female,160.0,0.0,none
India,IND,Badminton,Women's Doubles,Ashwini,PONNAPPA,1989-09-18,34,Female,164.0,0.0,none
Romania,ROU,Athletics,Women's Long Jump,Alina,ROTARU-KOTTMANN,1993-06-05,31,Female,175.0,0.0,none
Romania,ROU,Athletics,Women's 3000m Steeplechase,Stella,RUTTO,1996-12-16,27,Female,168.0,0.0,none
Romania,ROU,Athletics,Women's High Jump,Daniela,STANCIU,1987-10-15,36,Female,180.0,0.0,none
Romania,ROU,Athletics,Women's Triple Jump,Elena Andreea,TALOS,1995-02-24,29,Female,170.0,0.0,none
Romania,ROU,Athletics,Men's Shot Put,Andrei Rares,TOADER,1997-05-26,27,Male,188.0,0.0,none
Malawi,MAW,Swimming,Men's 50m Freestyle,Filipe,GOMES,1997-04-07,27,Male,0.0,0.0,none
Argentina,ARG,Athletics,Women's Marathon,Daiana,OCAMPO,1991-02-16,33,Female,161.0,0.0,none
Guyana,GUY,Athletics,Men's 100m,Emanuel,ARCHIBALD,1994-09-09,29,Male,165.0,0.0,none
Guyana,GUY,Athletics,Women's 400m,Aliyah,ABRAMS,1997-04-03,27,Female,163.0,0.0,none
Guyana,GUY,Swimming,Men's 400m Freestyle,Raekwon Jibril,NOEL,2005-12-21,18,Male,0.0,0.0,none
Guyana,GUY,Swimming,Women's 100m Freestyle,Aleka Kylela,PERSAUD,2006-02-24,18,Female,0.0,0.0,none
St Kitts and Nevis,SKN,Athletics,Women's 100m,Zahria,ALLERS-LIBURD,2002-03-06,22,Female,170.0,0.0,none
Côte d'Ivoire,CIV,Athletics,Men's 200m,Cheickna,TRAORE,2000-10-21,23,Male,187.0,0.0,none
Côte d'Ivoire,CIV,Athletics,Women's 4 x 100m Relay,Whitney,TIE,1999-04-07,25,Female,166.0,0.0,none
India,IND,Shooting,25m Rapid Fire Pistol Men,Vijayveer,SIDHU,2002-06-21,22,Male,0.0,0.0,none
India,IND,Shooting,50m Rifle 3 Positions Men,Aishwary Pratap Singh,TOMAR,2001-02-03,23,Male,0.0,0.0,none
India,IND,Shooting,Skeet Men,Anant Jeet Singh,NARUKA,1998-07-01,26,Male,0.0,0.0,none
India,IND,Shooting,Skeet Mixed Team,Anant Jeet Singh,NARUKA,1998-07-01,26,Male,0.0,0.0,none
India,IND,Shooting,25m Rapid Fire Pistol Men,Anish,ANISH,2002-09-26,21,Male,0.0,0.0,none
India,IND,Shooting,10m Air Rifle Men,Arjun,BABUTA,1999-01-24,25,Male,0.0,0.0,none
India,IND,Shooting,10m Air Rifle Mixed Team,Arjun,BABUTA,1999-01-24,25,Male,0.0,0.0,none
India,IND,Shooting,10m Air Pistol Men,Arjun Singh,CHEEMA,2001-06-13,23,Male,0.0,0.0,none
India,IND,Shooting,10m Air Pistol Mixed Team,Arjun Singh,CHEEMA,2001-06-13,23,Male,0.0,0.0,none
Morocco,MAR,Judo,Men -66 kg,Abderrahmane,BOUSHITA,1997-09-05,26,Male,0.0,0.0,none
India,IND,Shooting,10m Air Rifle Men,Sandee,SINGH,1996-01-20,28,Male,0.0,0.0,none
India,IND,Shooting,10m Air Rifle Mixed Team,Sandee,SINGH,1996-01-20,28,Male,0.0,0.0,none
India,IND,Shooting,50m Rifle 3 Positions Women,Sift Kaur,SAMRA,2001-09-09,22,Female,0.0,0.0,none
India,IND,Shooting,25m Pistol Women,Esha,SINGH,2005-01-01,19,Female,0.0,0.0,none
India,IND,Shooting,10m Air Rifle Women,Ramita,RAMITA,2004-01-16,20,Female,0.0,0.0,none
India,IND,Shooting,10m Air Rifle Mixed Team,Ramita,RAMITA,2004-01-16,20,Female,0.0,0.0,none
India,IND,Shooting,Trap Women,Rajeshwari,KUMARI,1991-12-10,32,Female,0.0,0.0,none
India,IND,Shooting,10m Air Pistol Women,Rhythm,SANGWAN,2003-11-29,20,Female,0.0,0.0,none
India,IND,Shooting,10m Air Pistol Mixed Team,Rhythm,SANGWAN,2003-11-29,20,Female,0.0,0.0,none
India,IND,Badminton,Men's Singles,Lakshya,SEN,2001-08-16,22,Male,179.0,0.0,none
Argentina,ARG,Fencing,Men's Sabre Individual,Pascual Maria,di TELLA,1995-09-16,28,Male,0.0,0.0,none
Ireland,IRL,Badminton,Women's Singles,Rachael,DARRAGH,1997-09-24,26,Female,170.0,0.0,none
Ireland,IRL,Rugby Sevens,Men,Harry,McNULTY,1993-03-05,31,Male,185.0,98.0,none
Ireland,IRL,Rugby Sevens,Men,Bryan,MOLLEN,1995-09-25,28,Male,189.0,93.0,none
Ireland,IRL,Rugby Sevens,Men,Terry,KENNEDY,1996-07-04,28,Male,183.0,84.0,none
Ireland,IRL,Boxing,Women's 66kg,Grainne,WALSH,1995-10-13,28,Female,170.0,0.0,none
Ireland,IRL,Diving,Men's 3m Springboard,Jake,PASSMORE,2005-06-12,19,Male,0.0,0.0,none
Ireland,IRL,Athletics,Women's 1500m,Sarah,HEALY,2001-02-13,23,Female,162.0,0.0,none
Ireland,IRL,Athletics,Men's 1500m,Luke,McCANN,1998-03-12,26,Male,185.0,0.0,none
Ireland,IRL,Athletics,Women's Marathon,Fionnuala,McCORMACK,1984-09-24,39,Female,185.0,0.0,none
Ireland,IRL,Swimming,Women's 4 x 100m Freestyle Relay,Victoria,CATTERSON,2001-03-25,23,Female,0.0,0.0,none
Ireland,IRL,Swimming,Relay Only Athlete,Victoria,CATTERSON,2001-03-25,23,Female,0.0,0.0,none
Ireland,IRL,Swimming,Men's 4 x 100m Medley Relay,Conor,FERGUSON,1999-10-11,24,Male,0.0,0.0,none
Ireland,IRL,Swimming,Relay Only Athlete,Conor,FERGUSON,1999-10-11,24,Male,0.0,0.0,none
Ireland,IRL,Marathon Swimming,Men's 10km,Daniel,WIFFEN,2001-07-14,23,Male,0.0,0.0,none
Ireland,IRL,Marathon Swimming,Men's 1500m Freestyle,Daniel,WIFFEN,2001-07-14,23,Male,0.0,0.0,none
Ireland,IRL,Marathon Swimming,Men's 800m Freestyle,Daniel,WIFFEN,2001-07-14,23,Male,0.0,0.0,none
Ireland,IRL,Swimming,Men's 10km,Daniel,WIFFEN,2001-07-14,23,Male,0.0,0.0,none
Ireland,IRL,Swimming,Men's 1500m Freestyle,Daniel,WIFFEN,2001-07-14,23,Male,0.0,0.0,bronze
Ireland,IRL,Swimming,Men's 800m Freestyle,Daniel,WIFFEN,2001-07-14,23,Male,0.0,0.0,gold
Ireland,IRL,Cycling Road,Women's Road Race,Megan,ARMITAGE,1996-08-12,27,Female,0.0,0.0,none
Ireland,IRL,Cycling Track,Women's Madison,Lara,GILLESPIE,2001-04-21,23,Female,0.0,0.0,none
